TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
BRIV4;12,54;;379,07;0,65;0,04;12,70;-0,94;0,09;-36,47;-37,03;;;0,34;2,14;-0,04;4,00;0,17;0,01;;0,06;0,94;0,12;29,48;-43,98;;19,32;0,03;-3,89;1.128.165.604,64
BRKM3;9,00;;-0,77;-1,69;0,08;7,72;-1,19;-11,75;-7,64;-45,81;-38,46;;0,09;0,88;-0,12;1,32;-219,00;-9,72;-15,93;-0,04;1,04;0,83;8,15;;189.185,43;-5,31;-11,64;-0,01;6.901.894.552,22
BRKM5;8,21;;-0,71;-1,55;0,07;7,72;-1,19;-11,75;-6,97;-45,81;-38,46;;0,08;0,80;-0,11;1,32;-219,00;-9,72;-15,93;-0,04;1,04;0,83;8,15;;31.048.891,71;-5,31;-11,64;-0,01;6.901.894.552,22
BRKM6;8,60;;-0,74;-1,62;0,07;7,72;-1,19;-11,75;-7,30;-45,81;-38,46;;0,09;0,84;-0,11;1,32;-219,00;-9,72;-15,93;-0,04;1,04;0,83;8,15;;6.976,83;-5,31;-11,64;-0,01;6.901.894.552,22
BRML3;8,26;;10,59;0,57;0,34;88,85;65,38;40,46;6,55;8,65;2,09;0,18;4,28;7,60;-0,37;2,06;5,42;3,21;5,92;0,59;0,40;0,08;4,55;-12,50;;14,39;0,78;-0,14;6.770.891.280,44
BRPR3;131,17;;-0,56;0,05;0,04;100,00;-336,36;-123,98;-0,21;0,06;0,27;-0,07;0,70;1,73;-0,05;1,12;-9,55;-6,86;-31,25;0,72;0,28;0,06;-7,12;;;2.447,95;-233,75;0,01;60.919.545,44
BRQB3;0,00;;0,00;0,00;0,00;36,32;15,32;11,02;0,00;-1,57;-1,57;-0,58;0,00;0,00;0,00;2,81;26,51;17,25;15,23;0,65;0,34;1,57;6,83;16,94;;1,79;0,48;0,00;0,00
BRSR3;11,63;9,41;6,20;0,45;0,03;32,32;4,47;4,36;6,04;5,79;;;0,27;8,30;-0,03;1,33;7,26;0,51;;0,07;0,93;0,12;15,28;-9,58;32.618,95;25,83;1,88;-0,26;4.556.541.724,23
BRSR5;15,60;8,78;8,32;0,60;0,04;32,32;4,47;4,36;8,10;5,79;;;0,36;11,14;-0,04;1,33;7,26;0,51;;0,07;0,93;0,12;15,28;-9,58;1.247,83;25,83;1,88;-0,35;4.556.541.724,23
BRSR6;10,65;10,28;5,68;0,41;0,03;32,32;4,47;4,36;5,53;5,79;;;0,25;7,60;-0,03;1,33;7,26;0,51;;0,07;0,93;0,12;15,28;-9,58;10.421.541,95;25,83;1,88;-0,24;4.556.541.724,23
BRST3;2,63;1,56;9,94;0,74;0,28;42,40;14,96;8,46;5,62;10,65;5,03;0,66;0,84;2,84;-0,40;1,54;7,44;2,86;5,71;0,38;0,62;0,34;41,71;35,66;441.874,05;3,56;0,26;-0,84;1.151.959.822,31
BSEV3;9,00;;10,22;-10,84;0,78;26,77;17,92;5,55;3,17;5,46;2,30;;0,57;-1,59;-1,13;0,39;-106,05;7,59;30,90;-0,07;1,07;1,37;10,88;;;-0,83;0,88;-0,06;9.183.864.834,00
BSLI3;7,70;1,58;12,04;1,06;0,06;42,36;4,60;3,49;9,13;9,28;;;0,42;1,84;-0,06;;8,80;0,50;;0,06;0,94;0,14;23,49;-4,19;5.037,00;7,27;0,64;0,23;3.805.036.550,29
BSLI4;8,07;1,66;12,61;1,11;0,06;42,36;4,60;3,49;9,57;9,28;;;0,44;1,93;-0,06;;8,80;0,50;;0,06;0,94;0,14;23,49;-4,19;9.299,90;7,27;0,64;0,24;3.805.036.550,29
BTTL4;11.091,73;;28.720,93;3.016,37;2.387,52;13,93;-53,45;81,38;-43.732,93;-15,59;3,81;-0,26;23.373,43;10.275,51;-3.186,03;13,71;10,50;8,31;-20,29;0,79;0,21;0,10;-44,69;-9,91;;3,68;0,39;-228,05;73.113.994,56
CALI3;25,00;1,08;10,41;1,03;0,29;24,50;27,21;17,48;6,69;8,97;2,28;0,35;1,82;0,67;-0,70;4,15;9,93;2,83;6,61;0,29;0,58;0,16;79,12;;0,00;24,18;2,40;-0,01;174.720.000,00
CALI4;50,00;;20,83;2,07;0,59;24,50;27,21;17,48;13,38;8,97;2,28;0,35;3,64;1,35;-1,39;4,15;9,93;2,83;6,61;0,29;0,58;0,16;79,12;;;24,18;2,40;-0,01;174.720.000,00
CAMB3;9,55;8,81;5,39;1,36;1,06;48,85;20,11;17,59;4,72;4,19;-0,53;-0,15;0,95;3,17;-2,11;3,09;25,25;19,72;19,63;0,78;0,22;1,12;14,78;29,95;217.679,52;7,01;1,77;1,48;403.727.014,00
CAMB4;6,25;;3,53;0,89;0,70;48,85;20,11;17,59;3,09;4,19;-0,53;-0,15;0,62;2,08;-1,38;3,09;25,25;19,72;19,63;0,78;0,22;1,12;14,78;29,95;;7,01;1,77;0,97;403.727.014,00
CAML3;5,02;5,14;6,15;0,51;0,16;15,02;4,99;2,31;2,85;7,68;4,83;0,86;0,14;0,72;-0,36;1,64;8,27;2,57;6,14;0,31;0,69;1,11;17,84;3,60;5.293.295,57;9,88;0,82;-0,14;1.757.000.000,00
CASH3;6,69;;-42,22;2,14;1,55;-4,41;-4,41;-4,66;-44,67;-31,01;13,66;-0,65;1,97;3,48;-4,24;3,35;-5,07;-3,67;-17,47;0,72;0,26;0,79;34,97;;17.386.684,24;3,13;-0,16;0,17;754.307.140,29
CASN3;8,77;0,49;30,39;4,22;1,84;52,75;31,31;16,11;15,64;16,36;3,14;0,85;4,89;-1.468,03;-2,20;0,99;13,89;6,05;11,13;0,44;0,56;0,38;11,65;22,64;0,00;2,08;0,29;0,07;8.529.097.212,50
CASN4;6,07;0,78;21,03;2,92;1,27;52,75;31,31;16,11;10,82;16,36;3,14;0,85;3,39;-1.016,07;-1,53;0,99;13,89;6,05;11,13;0,44;0,56;0,38;11,65;22,64;0,00;2,08;0,29;0,05;8.529.097.212,50
CATA3;103,61;25,55;0,64;0,08;0,04;29,30;10,48;7,30;0,45;2,62;2,17;0,36;0,05;0,13;-0,10;1,87;11,69;5,70;2,23;0,49;0,51;0,78;12,29;26,21;;1.374,59;160,66;0,02;14.940.354,78
CATA4;0,00;;0,00;0,00;0,00;29,30;10,48;7,30;0,00;2,62;2,17;0,36;0,00;0,00;0,00;1,87;11,69;5,70;2,23;0,49;0,51;0,78;12,29;26,21;;1.374,59;160,66;0,00;14.940.354,78
CBAV3;4,50;;16,21;0,68;0,22;13,69;11,48;2,05;2,89;6,04;3,15;0,74;0,33;1,61;-0,32;1,77;4,22;1,35;10,16;0,32;0,66;0,66;9,20;;12.529.956,05;6,57;0,28;-0,14;2.929.827.136,50
CBEE3;12,00;;6,59;0,54;0,23;16,66;10,79;7,69;4,70;9,20;4,50;0,51;0,51;-1,74;-0,29;0,62;8,14;3,47;2,70;0,43;0,57;0,45;8,16;19,89;2.199,00;22,35;1,82;-0,01;4.560.474.576,00
CCXC3;1,16;;-0,25;-0,03;2,34;;;;-3,26;-3,21;0,05;;;-0,03;;0,01;-10,66;-946,44;0,81;-88,75;89,75;0,00;;;;-43,93;-4,68;0,00;1.973.425,64
CEAB3;16,54;4,11;13,22;1,56;0,55;54,88;10,61;4,95;6,16;6,07;-0,09;-0,02;0,65;5,07;-1,04;1,30;11,82;4,16;15,90;0,35;0,65;0,84;7,64;230,92;45.910.366,33;10,58;1,25;0,14;5.098.373.424,72
CEBR3;19,43;10,16;7,77;1,26;0,92;53,68;59,70;46,17;6,01;3,35;-2,92;-0,61;3,59;1,79;-2,14;9,39;16,18;11,79;12,96;0,73;0,10;0,26;-33,77;8,66;135.195,48;15,47;2,50;2,37;1.462.748.571,45
CEBR5;19,53;10,10;7,81;1,26;0,92;53,68;59,70;46,17;6,04;3,35;-2,92;-0,61;3,60;1,80;-2,15;9,39;16,18;11,79;12,96;0,73;0,10;0,26;-33,77;8,66;90.581,79;15,47;2,50;2,38;1.462.748.571,45
CEBR6;21,15;10,26;8,45;1,37;1,00;53,68;59,70;46,17;6,54;3,35;-2,92;-0,61;3,90;1,95;-2,33;9,39;16,18;11,79;12,96;0,73;0,10;0,26;-33,77;8,66;100.255,33;15,47;2,50;2,58;1.462.748.571,45
CEDO3;25,25;;2,53;0,81;0,26;28,99;15,04;9,64;1,62;3,85;2,47;1,23;0,24;3,81;-0,45;1,19;31,82;10,28;20,05;0,32;0,68;1,07;8,89;;3.335,40;31,37;9,98;0,10;214.851.302,08
CEDO4;16,48;;1,65;0,53;0,17;28,99;15,04;9,64;1,06;3,85;2,47;1,23;0,16;2,49;-0,30;1,19;31,82;10,28;20,05;0,32;0,68;1,07;8,89;;27.193,13;31,37;9,98;0,07;214.851.302,08
CEEB3;37,48;2,98;5,59;1,25;0,31;30,25;24,16;10,51;2,43;6,70;3,63;1,87;0,59;-8,21;-0,38;0,83;22,35;5,62;16,04;0,25;0,75;0,53;10,09;11,71;20.510,31;29,98;6,70;-1,91;12.377.646.030,36
CEEB5;37,43;2,99;5,59;1,25;0,31;30,25;24,16;10,51;2,43;6,70;3,63;1,87;0,59;-8,20;-0,38;0,83;22,35;5,62;16,04;0,25;0,75;0,53;10,09;11,71;1.299,67;29,98;6,70;-1,91;12.377.646.030,36
CEEB6;60,68;2,03;9,06;2,02;0,51;30,25;24,16;10,51;3,94;6,70;3,63;1,87;0,95;-13,30;-0,62;0,83;22,35;5,62;16,04;0,25;0,75;0,53;10,09;11,71;;29,98;6,70;-3,09;12.377.646.030,36
CEED3;7,00;;-1,01;-0,13;0,06;19,29;6,76;-8,45;1,26;14,37;13,11;;0,09;1,57;-0,08;1,13;-13,14;-5,76;15,82;-0,44;1,44;0,68;9,53;;5.001,25;-53,00;-6,96;-0,29;479.916.692,00
CEED4;20,00;;-2,87;-0,38;0,17;19,29;6,76;-8,45;3,59;14,37;13,11;;0,24;4,49;-0,24;1,13;-13,14;-5,76;15,82;-0,44;1,44;0,68;9,53;;0,00;-53,00;-6,96;-0,84;479.916.692,00
CEGR3;96,72;;46,03;15,00;5,24;28,09;18,21;10,81;27,32;28,00;0,68;0,38;4,97;-152,55;-7,25;0,89;32,59;11,39;24,48;0,35;0,65;1,05;2,19;7,91;0,00;6,45;2,10;-6,80;25.112.161.439,04
CEPE3;125,26;;77,24;5,46;0,67;21,24;13,97;1,50;8,27;14,44;6,78;4,48;1,16;322,27;-0,87;1,01;7,07;0,87;11,20;0,12;0,88;0,58;6,27;-7,77;;22,93;1,62;0,12;8.662.392.210,18
CEPE5;40,12;;24,74;1,75;0,22;21,24;13,97;1,50;2,65;14,44;6,78;4,48;0,37;103,22;-0,28;1,01;7,07;0,87;11,20;0,12;0,88;0,58;6,27;-7,77;;22,93;1,62;0,04;8.662.392.210,18
CEPE6;43,00;;26,52;1,88;0,23;21,24;13,97;1,50;2,84;14,44;6,78;4,48;0,40;110,63;-0,30;1,01;7,07;0,87;11,20;0,12;0,88;0,58;6,27;-7,77;;22,93;1,62;0,04;8.662.392.210,18
CESP3;25,55;;7,50;1,05;0,57;31,72;132,40;72,05;4,08;5,04;0,98;0,25;5,41;4,82;-0,69;3,32;13,95;7,61;11,33;0,55;0,45;0,11;-1,33;-0,84;;24,40;3,40;-0,03;8.302.192.833,55
CESP5;25,00;;7,34;1,02;0,56;31,72;132,40;72,05;4,00;5,04;0,98;0,25;5,29;4,71;-0,67;3,32;13,95;7,61;11,33;0,55;0,45;0,11;-1,33;-0,84;;24,40;3,40;-0,03;8.302.192.833,55
CESP6;25,25;;7,42;1,03;0,56;31,72;132,40;72,05;4,04;5,04;0,98;0,25;5,34;4,76;-0,68;3,32;13,95;7,61;11,33;0,55;0,45;0,11;-1,33;-0,84;;24,40;3,40;-0,03;8.302.192.833,55
CGAS3;125,00;8,56;9,43;11,66;1,18;22,49;20,87;11,79;5,33;7,69;2,36;5,18;1,11;9,22;-1,60;1,95;123,69;12,52;24,30;0,10;0,90;1,06;10,17;5,14;16.886,73;10,72;13,26;-0,31;16.565.073.375,00
CGAS5;130,05;8,40;9,81;12,14;1,23;22,49;20,87;11,79;5,54;7,69;2,36;5,18;1,16;9,59;-1,67;1,95;123,69;12,52;24,30;0,10;0,90;1,06;10,17;5,14;85.121,11;10,72;13,26;-0,32;16.565.073.375,00
CGRA3;28,80;11,06;5,73;0,63;0,45;52,20;10,20;14,07;7,90;4,95;-2,74;-0,22;0,81;1,65;-0,81;2,52;10,93;7,79;5,27;0,71;0,29;0,55;8,68;-4,37;47.429,24;46,02;5,03;0,40;577.523.450,88
CGRA4;27,52;11,57;5,47;0,60;0,43;52,20;10,20;14,07;7,55;4,95;-2,74;-0,22;0,77;1,57;-0,77;2,52;10,93;7,79;5,27;0,71;0,29;0,55;8,68;-4,37;134.570,14;46,02;5,03;0,38;577.523.450,88
CIEL3;5,83;;11,90;1,64;0,15;41,48;19,61;12,89;7,82;10,78;2,96;0,62;1,53;2,43;-1,48;1,07;13,80;1,22;5,06;0,09;0,89;0,09;-1,94;-2,97;0,00;3,55;0,49;-0,31;15.839.031.805,63
CLSA3;10,49;;-24,41;3,06;2,30;33,36;-32,02;-16,96;-12,93;-10,71;2,22;-0,52;4,14;7,90;-4,94;2,19;-12,52;-9,40;-34,71;0,75;0,25;0,55;17,88;;57.778.110,00;3,43;-0,43;-0,08;1.971.344.369,40
CLSC3;95,99;6,72;5,03;0,96;0,28;17,23;11,83;6,67;2,84;5,62;2,65;0,90;0,34;3,96;-0,40;1,28;19,06;5,48;13,06;0,29;0,71;0,82;5,86;21,03;7.474,00;100,17;19,09;0,17;3.874.168.202,39
CLSC4;103,44;7,41;5,42;1,03;0,30;17,23;11,83;6,67;3,06;5,62;2,65;0,90;0,36;4,27;-0,44;1,28;19,06;5,48;13,06;0,29;0,71;0,82;5,86;21,03;238.561,52;100,17;19,09;0,19;3.874.168.202,39
CMIG3;14,94;13,36;6,11;1,53;0,67;19,63;23,79;17,25;4,43;4,63;1,09;0,38;1,05;49,24;-0,88;1,06;25,09;10,96;17,72;0,44;0,56;0,64;9,42;17,50;2.225.245,05;9,75;2,45;0,23;34.162.659.783,46
CMIG4;10,43;17,56;4,26;1,07;0,47;19,63;23,79;17,25;3,09;4,63;1,09;0,38;0,74;34,38;-0,62;1,06;25,09;10,96;17,72;0,44;0,56;0,64;9,42;17,50;88.602.611,62;9,75;2,45;0,16;34.162.659.783,46
CMIN3;5,03;16,50;7,64;2,70;0,78;50,45;31,11;21,38;5,25;4,40;-0,85;-0,44;1,63;2,99;-1,48;2,24;35,30;10,23;16,77;0,29;0,71;0,48;7,57;-0,28;18.203.930,62;1,87;0,66;167,86;27.591.254.340,05
CMSA3;0,00;;0,00;0,00;0,00;;;;0,00;0,07;0,07;-0,96;;0,00;0,00;38,28;-1.369,84;-1.336,29;-1.392,40;0,98;0,02;0,00;;;;0,00;0,00;0,00;0,00
CMSA4;0,00;;0,00;0,00;0,00;;;;0,00;0,07;0,07;-0,96;;0,00;0,00;38,28;-1.369,84;-1.336,29;-1.392,40;0,98;0,02;0,00;;;;0,00;0,00;0,00;0,00
CNSY3;30,22;;-86,19;-23,75;5,37;18,72;7,08;-7,71;93,87;109,95;16,08;;6,65;-28,61;-6,18;0,41;-27,56;-6,23;4,37;-0,23;1,23;0,81;2,97;;;-1,27;-0,35;0,14;935.885.083,86
COCE3;26,00;;6,03;0,43;0,15;17,89;12,97;4,40;2,05;7,08;4,98;1,05;0,27;-0,65;-0,19;0,48;7,19;2,49;9,57;0,35;0,65;0,57;9,44;-1,69;4.708,00;59,96;4,31;2,60;2.301.756.485,20
COCE5;27,76;;6,44;0,46;0,16;17,89;12,97;4,40;2,19;7,08;4,98;1,05;0,28;-0,69;-0,20;0,48;7,19;2,49;9,57;0,35;0,65;0,57;9,44;-1,69;159.042,86;59,96;4,31;2,78;2.301.756.485,20
COCE6;12,83;;2,98;0,21;0,07;17,89;12,97;4,40;1,01;7,08;4,98;1,05;0,13;-0,32;-0,09;0,48;7,19;2,49;9,57;0,35;0,65;0,57;9,44;-1,69;0,00;59,96;4,31;1,28;2.301.756.485,20
COGN3;2,56;2,61;4,88;0,39;0,20;67,94;21,89;15,13;3,38;7,21;3,83;0,44;0,74;3,68;-0,25;1,38;7,90;4,06;5,34;0,51;0,44;0,27;-1,88;33,12;58.018.576,71;6,63;0,52;-0,02;4.804.111.897,60
CORR3;2,71;;0,01;0,01;0,00;100,00;2.560,96;2.141,14;0,01;-1,26;-1,41;-2,58;0,19;0,01;-0,02;4,25;152,84;44,18;126,45;0,29;0,71;0,02;-16,36;;;201,49;307,95;0,00;1.278.894,65
CORR4;82,00;;0,27;0,41;0,12;100,00;2.560,96;2.141,14;0,22;-1,26;-1,41;-2,58;5,70;0,20;-0,48;4,25;152,84;44,18;126,45;0,29;0,71;0,02;-16,36;;;201,49;307,95;0,00;1.278.894,65
CPFE3;38,10;7,33;8,23;1,97;0,56;31,69;25,03;12,37;4,07;6,32;2,25;1,09;1,02;-176,28;-0,72;0,99;23,97;6,78;16,11;0,28;0,70;0,55;7,33;14,56;38.151.102,29;19,31;4,63;-1,68;43.900.894.164,00
CPLE3;11,11;6,69;11,26;1,26;0,55;22,10;19,07;12,73;7,51;10,72;2,89;0,48;1,43;6,29;-0,75;1,48;11,20;4,89;8,44;0,44;0,56;0,38;6,88;8,15;44.520.488,48;8,81;0,99;0,31;34.535.470.197,54
CPLE5;12,85;6,35;13,02;1,46;0,64;22,10;19,07;12,73;8,69;10,72;2,89;0,48;1,66;7,28;-0,87;1,48;11,20;4,89;8,44;0,44;0,56;0,38;6,88;8,15;4.080,50;8,81;0,99;0,36;34.535.470.197,54
CPLE6;11,94;6,84;12,10;1,36;0,59;22,10;19,07;12,73;8,07;10,72;2,89;0,48;1,54;6,76;-0,81;1,48;11,20;4,89;8,44;0,44;0,56;0,38;6,88;8,15;105.472.375,62;8,81;0,99;0,34;34.535.470.197,54
CPRE3;18,23;;9,29;2,11;1,00;63,99;48,06;32,27;6,24;6,25;0,01;0,00;3,00;-207,33;-1,18;0,97;22,74;10,72;20,61;0,47;0,52;0,33;13,50;64,55;;8,63;1,96;-0,88;10.824.655.047,92
CREM3;14,50;;32,70;2,45;0,67;30,30;7,39;2,10;9,28;13,11;3,84;1,01;0,69;4,89;-1,69;1,29;7,50;2,05;9,29;0,27;0,73;0,98;1,09;;;5,91;0,44;22,14;465.122.474,00
CRFB3;8,48;1,13;9,22;0,85;0,18;18,15;3,72;1,65;4,10;8,59;4,49;0,93;0,15;2.554,97;-0,36;1,00;9,21;1,99;8,41;0,22;0,77;1,20;14,00;13,87;114.275.720,07;9,98;0,92;-0,02;17.884.800.909,28
CRIV3;6,98;;35,10;0,66;0,04;20,26;0,43;0,99;81,37;80,16;;;0,35;0,07;-0,09;131,56;1,89;0,12;;0,06;0,94;0,12;27,56;-21,36;;10,50;0,20;-0,75;707.929.532,00
CRIV4;6,74;;33,89;0,64;0,04;20,26;0,43;0,99;78,57;80,16;;;0,33;0,07;-0,09;131,56;1,89;0,12;;0,06;0,94;0,12;27,56;-21,36;;10,50;0,20;-0,72;707.929.532,00
CRPG3;17,98;;-4,44;0,88;0,60;2,17;-4,89;-16,51;-14,98;-10,18;3,73;-0,22;0,73;1,42;-1,57;3,13;-19,93;-13,49;-19,81;0,68;0,32;0,82;2,32;;16.845,00;20,32;-4,05;0,00;484.413.580,04
CRPG5;16,00;;-3,95;0,79;0,53;2,17;-4,89;-16,51;-13,33;-10,18;3,73;-0,22;0,65;1,26;-1,40;3,13;-19,93;-13,49;-19,81;0,68;0,32;0,82;2,32;;38.760,75;20,32;-4,05;0,00;484.413.580,04
CRPG6;18,99;;-4,69;0,93;0,63;2,17;-4,89;-16,51;-15,82;-10,18;3,73;-0,22;0,77;1,50;-1,66;3,13;-19,93;-13,49;-19,81;0,68;0,32;0,82;2,32;;2.817,33;20,32;-4,05;0,00;484.413.580,04
CSAB3;30,50;;12,39;1,11;0,57;-124,00;1.656,27;2.521,73;18,86;24,57;;;312,32;3,54;-0,71;4,45;8,94;4,57;;0,51;0,49;0,00;-33,40;-1,31;;27,56;2,46;-0,02;305.164.800,00
CSAB4;48,97;;19,89;1,78;0,91;-124,00;1.656,27;2.521,73;30,28;24,57;;;501,45;5,68;-1,15;4,45;8,94;4,57;;0,51;0,49;0,00;-33,40;-1,31;;27,56;2,46;-0,03;305.164.800,00
CSAN3;5,94;;-1,01;1,41;0,09;31,23;5,69;-25,18;4,45;25,43;20,98;6,62;0,25;0,74;-0,11;2,13;-139,63;-8,64;-1,73;0,06;0,73;0,34;26,51;;102.405.759,10;4,23;-5,90;0,00;11.087.431.336,08
CSED3;4,85;7,75;9,20;1,14;0,37;49,42;20,05;7,30;3,35;4,32;0,97;0,33;0,67;6,25;-0,48;1,35;12,34;4,00;18,13;0,32;0,68;0,55;11,74;9,71;1.602.651,38;4,27;0,53;0,18;1.768.031.377,20
CSMG3;26,15;6,38;7,13;1,20;0,62;43,05;25,74;17,26;4,78;7,32;2,54;0,64;1,23;22,54;-0,74;1,22;16,80;8,75;9,46;0,52;0,48;0,51;8,84;13,06;57.492.026,57;21,82;3,67;144,25;9.943.617.754,35
CSNA3;7,82;7,04;-3,96;0,79;0,10;26,82;10,19;-5,84;2,27;9,37;7,11;2,49;0,23;0,75;-0,16;1,64;-20,03;-2,63;4,93;0,13;0,84;0,45;11,42;;47.821.696,86;9,87;-1,98;0,00;10.370.054.665,54
CSRN3;13,60;9,67;4,36;1,35;0,37;29,69;24,55;13,48;2,40;5,05;2,65;1,50;0,59;5,09;-0,48;1,48;31,03;8,50;18,90;0,27;0,73;0,63;7,94;13,79;0,00;10,04;3,12;-0,34;2.273.440.192,00
CSRN5;15,10;9,58;4,84;1,50;0,41;29,69;24,55;13,48;2,66;5,05;2,65;1,50;0,65;5,65;-0,53;1,48;31,03;8,50;18,90;0,27;0,73;0,63;7,94;13,79;0,00;10,04;3,12;-0,37;2.273.440.192,00
CSRN6;15,50;9,33;4,97;1,54;0,42;29,69;24,55;13,48;2,73;5,05;2,65;1,50;0,67;5,80;-0,54;1,48;31,03;8,50;18,90;0,27;0,73;0,63;7,94;13,79;0,00;10,04;3,12;-0,38;2.273.440.192,00
CSUD3;17,50;6,45;8,01;1,48;1,03;42,13;22,26;15,78;5,67;5,56;-0,12;-0,03;1,26;16,70;-1,46;1,27;18,47;12,89;12,34;0,70;0,30;0,82;5,53;27,77;465.815,86;11,83;2,19;-6,88;731.500.000,00
CTAX3;1,12;;-0,19;0,28;0,03;10,75;-15,27;-41,14;-0,50;-3,11;-2,61;1,45;0,08;-0,11;-0,03;0,38;-150,24;-14,54;-18,03;0,10;0,90;0,35;-15,50;;1.944,63;4,02;-6,04;0,00;29.915.598,72
CTCA3;0,00;;0,00;0,00;0,00;67,04;31,43;41,57;0,00;-3,45;-3,45;-0,41;0,00;0,00;0,00;5,53;15,60;12,13;9,23;0,78;0,22;0,29;11,54;55,39;;3,51;0,55;0,00;0,00
CTKA3;34,18;;1,77;11,43;0,30;46,54;13,80;16,86;2,16;5,97;3,78;20,04;0,30;0,98;-0,87;1,87;647,44;16,97;15,63;0,03;0,97;1,01;15,69;;6.578,00;2,99;19,36;0,01;214.827.833,72
CTKA4;35,00;;1,81;11,71;0,31;46,54;13,80;16,86;2,21;5,97;3,78;20,04;0,30;1,01;-0,89;1,87;647,44;16,97;15,63;0,03;0,97;1,01;15,69;;9.818,75;2,99;19,36;0,01;214.827.833,72
CTNM3;7,13;;-0,46;-0,58;0,07;-7,79;-78,50;-74,73;-0,44;-2,70;-2,48;;0,34;-0,12;-0,09;0,24;-126,34;-15,80;-81,07;-0,13;1,22;0,21;-15,32;;0,00;-12,27;-15,50;0,02;113.580.609,02
CTNM4;0,86;;-0,06;-0,07;0,01;-7,79;-78,50;-74,73;-0,05;-2,70;-2,48;;0,04;-0,01;-0,01;0,24;-126,34;-15,80;-81,07;-0,13;1,22;0,21;-15,32;;0,00;-12,27;-15,50;0,00;113.580.609,02
CTSA3;2,62;;-0,15;0,14;0,03;-38,14;-82,33;-124,60;-0,23;-2,82;-2,60;1,61;0,19;-0,09;-0,04;0,30;-93,74;-20,85;-23,27;0,22;0,78;0,17;-25,55;;4.592,60;18,79;-17,62;0,00;18.225.230,90
CTSA4;2,60;;-0,15;0,14;0,03;-38,14;-82,33;-124,60;-0,22;-2,82;-2,60;1,61;0,18;-0,09;-0,04;0,30;-93,74;-20,85;-23,27;0,22;0,78;0,17;-25,55;;6.431,38;18,79;-17,62;0,00;18.225.230,90
CTSA8;0,00;;0,00;0,00;0,00;-38,14;-82,33;-124,60;0,00;-2,82;-2,60;1,61;0,00;0,00;0,00;0,30;-93,74;-20,85;-23,27;0,22;0,78;0,17;-25,55;;;18,79;-17,62;0,00;18.225.230,90
CURY3;29,81;4,97;12,05;7,67;1,79;38,82;21,36;16,77;9,46;9,18;-0,28;-0,23;2,02;5,11;-4,77;2,26;63,68;14,82;30,98;0,23;0,72;0,88;30,96;35,15;43.434.960,57;3,89;2,47;0,34;8.700.796.373,28
CVCB3;2,39;;-16,44;2,42;0,34;94,00;7,14;-5,29;12,20;13,79;1,59;0,31;0,87;-4,15;-0,80;0,88;-14,72;-2,05;6,61;0,14;0,86;0,39;-4,20;;16.487.951,81;0,99;-0,15;0,21;1.256.162.721,83
CXSE3;13,97;8,20;10,58;2,99;2,94;;;;9,53;9,26;-0,27;-0,09;;23,09;-3,43;9,32;28,22;27,78;26,67;0,98;0,02;0,00;;20,85;50.078.034,05;4,68;1,32;1,14;41.910.000.000,00
CYRE3;26,80;3,99;6,02;1,10;0,47;32,60;24,36;20,48;5,06;6,54;1,48;0,32;1,23;1,18;-1,09;3,36;18,28;7,82;11,17;0,43;0,52;0,38;15,17;32,67;93.166.854,81;24,35;4,45;0,09;10.291.200.000,00
DASA3;1,24;;-1,37;0,20;0,06;27,64;7,53;-7,38;1,34;9,12;7,78;1,16;0,10;0,31;-0,09;1,92;-14,55;-4,02;5,28;0,28;0,72;0,55;28,55;;1.362.864,00;6,23;-0,91;0,42;1.556.208.739,52
DESK3;8,10;0,45;10,39;0,69;0,26;62,22;31,24;7,82;2,60;5,52;2,92;0,77;0,81;5,63;-0,32;1,37;6,59;2,52;11,00;0,38;0,61;0,32;;;802.087,71;11,82;0,78;-0,83;938.611.881,00
DEXP3;8,67;6,07;6,06;0,95;0,58;17,59;11,84;7,72;3,95;3,80;-0,15;-0,04;0,47;1,32;-1,69;3,06;15,64;9,63;13,42;0,62;0,38;1,25;17,81;44,36;498.970,29;9,15;1,43;-0,55;947.780.949,51
DEXP4;8,68;6,19;6,07;0,95;0,58;17,59;11,84;7,72;3,96;3,80;-0,15;-0,04;0,47;1,32;-1,70;3,06;15,64;9,63;13,42;0,62;0,38;1,25;17,81;44,36;33.800,47;9,15;1,43;-0,55;947.780.949,51
DIRR3;40,20;9,28;10,69;3,20;0,66;37,03;22,20;18,26;8,79;9,23;0,44;0,16;1,95;2,02;-1,18;3,82;29,96;6,15;16,56;0,21;0,78;0,34;18,09;45,38;47.853.358,33;12,56;3,76;0,20;6.974.700.000,00
DMMO3;1,76;;3,09;0,41;0,02;45,67;4,75;3,87;2,52;2,52;;;0,12;4,72;-0,02;;13,29;0,62;;0,05;0,95;0,16;51,46;;;4,29;0,57;0,01;949.254.731,04
