TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
BMGB4;5,36;10,21;5,86;0,70;0,07;33,14;3,52;6,79;11,30;11,30;;;0,40;-0,14;-0,07;0,01;11,89;1,18;;0,10;0,90;0,17;16,75;13,57;6.093.594,13;7,68;0,91;0,05;3.474.800.610,56
BMIN3;21,49;2,38;9,14;0,71;0,16;-0,28;17,50;15,93;8,32;8,17;;;1,46;98,01;-0,16;;7,82;1,79;;0,23;0,77;0,11;44,93;35,83;644,50;30,06;2,35;0,25;101.847.176,20
BMIN4;18,89;7,41;8,03;0,63;0,14;-0,28;17,50;15,93;7,31;8,17;;;1,28;86,15;-0,14;;7,82;1,79;;0,23;0,77;0,11;44,93;35,83;1.165,79;30,06;2,35;0,22;101.847.176,20
BNBR3;108,60;6,47;3,32;0,65;0,14;50,15;48,49;30,82;2,11;2,11;;;1,02;2,08;-0,15;;19,46;4,27;;0,22;0,78;0,14;20,69;25,95;22.617,86;168,19;32,73;0,07;10.718.792.741,40
BOAS3;7,95;;15,22;1,83;1,70;56,53;19,25;32,39;25,60;18,69;-6,92;-0,50;4,93;3,34;-3,80;12,37;12,04;11,16;0,99;0,93;0,07;0,34;8,81;74,34;;4,34;0,52;5,59;4.212.250.617,75
BPAC11;57,02;2,19;12,61;2,84;0,26;21,43;29,09;26,78;11,61;11,61;;;3,38;-0,35;-0,26;0,01;22,52;2,07;;0,09;0,90;0,08;16,36;39,92;471.146.670,78;20,08;4,52;0,23;221.809.006.277,11
BPAC3;22,85;1,82;15,16;3,41;0,31;21,43;29,09;26,78;13,96;11,61;;;4,06;-0,42;-0,32;0,01;22,52;2,07;;0,09;0,90;0,08;16,36;39,92;369.990,48;6,69;1,51;0,27;221.809.006.277,11
BPAC5;18,48;2,25;12,26;2,76;0,25;21,43;29,09;26,78;11,29;11,61;;;3,28;-0,34;-0,26;0,01;22,52;2,07;;0,09;0,90;0,08;16,36;39,92;308.969,26;6,69;1,51;0,22;221.809.006.277,11
BPAN4;12,71;;41,58;2,12;0,23;34,90;0,19;2,58;565,76;565,76;;;1,07;-523,71;-0,23;0,05;5,10;0,56;;0,11;0,89;0,22;10,77;-9,00;114.514.167,00;5,99;0,31;-1,09;16.129.880.843,90
BPAR3;180,00;4,45;9,16;0,77;0,09;46,04;10,70;4,81;4,11;4,11;;;0,44;7,61;-0,09;;8,41;0,96;;0,11;0,89;0,20;19,38;-4,95;;233,59;19,66;-0,20;1.713.896.820,00
BPAT33;44,05;;6,98;0,66;0,09;51,56;21,77;5,61;1,80;1,80;;;0,39;;-0,12;;9,46;1,35;;0,14;0,86;0,24;14,99;-18,89;;66,71;6,31;-0,11;1.533.769.021,00
BRBI11;14,72;10,60;9,11;1,95;0,09;100,00;2,94;52,02;161,04;34,25;-126,79;-1,53;4,74;2,67;-7,24;1,03;21,38;0,93;-0,23;0,04;0,96;0,02;-23,54;13,84;3.424.171,17;7,56;1,62;-0,97;1.545.536.762,88
BRBI3;0,00;;0,00;0,00;0,00;100,00;2,94;52,02;0,00;34,25;-126,79;-1,53;0,00;0,00;0,00;1,03;21,38;0,93;-0,23;0,04;0,96;0,02;-23,54;13,84;;2,52;0,54;0,00;1.545.536.762,88
BRBI4;0,00;;0,00;0,00;0,00;100,00;2,94;52,02;0,00;34,25;-126,79;-1,53;0,00;0,00;0,00;1,03;21,38;0,93;-0,23;0,04;0,96;0,02;-23,54;13,84;;2,52;0,54;0,00;1.545.536.762,88
BRGE11;13,18;;33,11;0,52;0,32;-4.115,33;-798,17;824,67;-34,21;21,81;56,17;-0,85;273,04;0,85;-0,75;3,06;1,56;0,98;-2,91;0,63;0,37;0,00;-32,83;-11,18;;25,56;0,40;-0,51;974.940.393,52
BRGE12;13,47;;33,84;0,53;0,33;-4.115,33;-798,17;824,67;-34,96;21,81;56,17;-0,85;279,05;0,87;-0,77;3,06;1,56;0,98;-2,91;0,63;0,37;0,00;-32,83;-11,18;;25,56;0,40;-0,52;974.940.393,52
BRGE3;13,50;;33,91;0,53;0,33;-4.115,33;-798,17;824,67;-35,04;21,81;56,17;-0,85;279,67;0,87;-0,77;3,06;1,56;0,98;-2,91;0,63;0,37;0,00;-32,83;-11,18;;25,56;0,40;-0,52;974.940.393,52
BRGE5;13,18;;33,11;0,52;0,32;-4.115,33;-798,17;824,67;-34,21;21,81;56,17;-0,85;273,04;0,85;-0,75;3,06;1,56;0,98;-2,91;0,63;0,37;0,00;-32,83;-11,18;;25,56;0,40;-0,51;974.940.393,52
BRGE6;12,92;;32,46;0,51;0,32;-4.115,33;-798,17;824,67;-33,53;21,81;56,17;-0,85;267,65;0,83;-0,74;3,06;1,56;0,98;-2,91;0,63;0,37;0,00;-32,83;-11,18;;25,56;0,40;-0,50;974.940.393,52
BRGE7;13,07;;32,83;0,51;0,32;-4.115,33;-798,17;824,67;-33,92;21,81;56,17;-0,85;270,76;0,84;-0,74;3,06;1,56;0,98;-2,91;0,63;0,37;0,00;-32,83;-11,18;;25,56;0,40;-0,50;974.940.393,52
BRGE8;13,17;;33,08;0,52;0,32;-4.115,33;-798,17;824,67;-34,18;21,81;56,17;-0,85;272,83;0,85;-0,75;3,06;1,56;0,98;-2,91;0,63;0,37;0,00;-32,83;-11,18;;25,56;0,40;-0,51;974.940.393,52
BRIV3;12,86;;388,74;0,67;0,04;12,70;-0,94;0,09;-37,40;-37,03;;;0,35;2,19;-0,04;4,00;0,17;0,01;;0,06;0,94;0,12;29,48;-43,98;;19,32;0,03;-3,98;1.128.165.604,64
BRIV4;12,54;;379,07;0,65;0,04;12,70;-0,94;0,09;-36,47;-37,03;;;0,34;2,14;-0,04;4,00;0,17;0,01;;0,06;0,94;0,12;29,48;-43,98;;19,32;0,03;-3,89;1.128.165.604,64
BRML3;8,26;;8,11;0,55;0,33;89,41;94,72;50,62;4,33;5,65;1,32;0,17;4,11;5,08;-0,36;5,35;6,81;4,09;7,54;0,60;0,39;0,08;12,43;;;14,96;1,02;0,27;6.770.891.280,44
BRPR3;131,17;;-0,56;0,05;0,04;100,00;-336,36;-123,98;-0,21;0,06;0,27;-0,07;0,70;1,73;-0,05;1,12;-9,55;-6,86;-31,25;0,72;0,28;0,06;-7,12;;;2.447,95;-233,75;0,01;60.919.545,44
BRSR3;17,83;8,90;4,14;0,63;0,04;29,07;9,22;7,76;3,48;3,15;;;0,32;1,93;-0,05;3.974,74;15,11;1,07;;0,07;0,93;0,14;24,08;23,23;81.034,39;28,50;4,31;0,03;6.596.763.930,50
BRSR5;17,02;9,54;3,95;0,60;0,04;29,07;9,22;7,76;3,33;3,15;;;0,31;1,84;-0,04;3.974,74;15,11;1,07;;0,07;0,93;0,14;24,08;23,23;309,45;28,50;4,31;0,03;6.596.763.930,50
BRSR6;14,45;10,98;3,36;0,51;0,04;29,07;9,22;7,76;2,82;3,15;;;0,26;1,57;-0,04;3.974,74;15,11;1,07;;0,07;0,93;0,14;24,08;23,23;18.140.075,52;28,50;4,31;0,03;6.596.763.930,50
BSLI3;2,97;9,80;1,79;0,36;0,02;35,96;11,12;7,43;1,19;1,20;;;0,13;-0,73;-0,02;0,11;20,28;1,08;;0,05;0,95;0,15;23,49;15,97;81.232,43;8,20;1,66;0,00;1.445.618.427,86
BSLI4;2,98;10,75;1,79;0,36;0,02;35,96;11,12;7,43;1,20;1,20;;;0,13;-0,74;-0,02;0,11;20,28;1,08;;0,05;0,95;0,15;23,49;15,97;56.384,39;8,20;1,66;0,00;1.445.618.427,86
BTTL4;11.091,73;;362.262,44;3.915,19;2.939,92;98,76;-11,57;18,73;-586.581,52;-39,71;29,57;-0,20;67.858,96;18.948,09;-3.580,45;7,54;1,08;0,81;-2,71;0,75;0,25;0,04;-64,98;-50,87;;2,83;0,03;-3.934,56;19.467.344,08
CCXC3;1,16;;-0,25;-0,03;2,34;;;;-3,26;-3,21;0,05;;;-0,03;;0,01;-10,66;-946,44;0,81;-88,75;89,75;0,00;;;;-43,93;-4,68;0,00;1.973.425,64
CIEL3;5,83;;8,70;1,38;0,14;37,28;17,11;16,85;8,57;12,00;3,42;0,55;1,47;1,04;-1,55;1,17;15,88;1,57;4,37;0,10;0,88;0,09;-0,43;30,00;;4,22;0,67;0,24;15.839.031.805,63
CMSA3;0,00;;0,00;0,00;0,00;;;;0,00;0,07;0,07;-0,96;;0,00;0,00;38,28;-1.369,84;-1.336,29;-1.392,40;0,98;0,02;0,00;;;;0,00;0,00;0,00;0,00
CMSA4;0,00;;0,00;0,00;0,00;;;;0,00;0,07;0,07;-0,96;;0,00;0,00;38,28;-1.369,84;-1.336,29;-1.392,40;0,98;0,02;0,00;;;;0,00;0,00;0,00;0,00
CORR3;2,71;;0,01;0,01;0,00;100,00;2.560,96;2.141,14;0,01;-1,26;-1,41;-2,58;0,19;0,01;-0,02;4,25;152,84;44,18;126,45;0,29;0,71;0,02;-16,36;;;201,49;307,95;0,00;1.278.894,65
CORR4;82,00;;0,27;0,41;0,12;100,00;2.560,96;2.141,14;0,22;-1,26;-1,41;-2,58;5,70;0,20;-0,48;4,25;152,84;44,18;126,45;0,29;0,71;0,02;-16,36;;;201,49;307,95;0,00;1.278.894,65
CRIV3;6,98;;35,10;0,66;0,04;20,26;0,43;0,99;81,37;80,16;;;0,35;0,07;-0,09;131,56;1,89;0,12;;0,06;0,94;0,12;27,56;-21,36;;10,50;0,20;-0,75;707.929.532,00
CRIV4;6,74;;33,89;0,64;0,04;20,26;0,43;0,99;78,57;80,16;;;0,33;0,07;-0,09;131,56;1,89;0,12;;0,06;0,94;0,12;27,56;-21,36;;10,50;0,20;-0,72;707.929.532,00
CSAB3;30,50;;12,39;1,11;0,57;-124,00;1.656,27;2.521,73;18,86;24,57;;;312,32;3,54;-0,71;4,45;8,94;4,57;;0,51;0,49;0,00;-33,40;-1,31;;27,56;2,46;-0,02;305.164.800,00
CSAB4;48,97;;19,89;1,78;0,91;-124,00;1.656,27;2.521,73;30,28;24,57;;;501,45;5,68;-1,15;4,45;8,94;4,57;;0,51;0,49;0,00;-33,40;-1,31;;27,56;2,46;-0,03;305.164.800,00
CXSE3;22,42;5,84;15,32;4,88;4,51;;;;14,17;13,94;-0,23;-0,08;;68,72;-5,25;1,86;31,89;29,42;30,17;0,92;0,08;0,00;;19,94;131.632.474,74;4,59;1,46;1,41;67.260.000.000,00
EPAR3;1,31;;42,79;0,46;0,35;98,76;-11,57;18,73;-69,28;-39,71;29,57;-0,20;8,01;2,24;-0,42;7,54;1,08;0,81;-2,71;0,75;0,25;0,04;-64,98;-50,87;12.290,35;2,83;0,03;-0,46;19.467.344,08
FICT3;0,20;;-0,37;0,23;0,11;-3,58;-29,84;-30,38;-0,38;-0,93;-0,55;0,32;0,11;0,61;-0,28;1,39;-60,26;-28,63;-44,14;0,48;0,52;0,94;20,13;;4.644,78;0,89;-0,53;0,00;8.772.441,00
FIGE3;33,00;;4,83;0,41;0,40;100,00;94,10;62,34;3,20;1,07;;;3,01;39.004,94;-0,40;;8,46;8,31;;0,98;0,02;0,13;31,76;36,54;0,00;80,70;6,83;0,15;26.140.092,00
FIGE4;0,00;;0,00;0,00;0,00;100,00;94,10;62,34;0,00;1,07;;;0,00;0,00;0,00;;8,46;8,31;;0,98;0,02;0,13;31,76;36,54;;80,70;6,83;0,00;26.140.092,00
FNCN3;14,25;;-0,04;0,03;0,00;-82,62;-98,66;-59,20;-0,02;-0,02;;;0,02;0,01;-0,02;1,56;-65,31;-10,62;;0,16;0,84;0,18;187,45;;;555,08;-362,52;0,00;13.021.336,50
FTRT3B;0,00;;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;-0,95;-0,90;-2,42;0,95;0,05;0,00;;;;0,01;0,00;0,00;0,00
G2DI33;1,12;;-1,18;0,21;0,19;100,00;114,25;121,69;-1,26;-1,85;-0,59;0,10;;-8,55;-0,19;0,21;-17,98;-16,18;-15,27;0,90;0,10;-0,13;;;26.398,61;5,27;-0,95;-0,01;128.863.154,56
GETT11;10,00;;31,44;5,16;0,34;41,43;18,41;17,71;30,25;;0,99;0,17;5,57;13,05;-8,16;1,03;16,41;1,07;7,88;0,07;0,93;0,06;;;0,00;1,94;0,32;0,28;
GETT3;2,40;;7,55;1,24;0,08;41,43;18,41;17,71;7,26;;0,99;0,17;1,34;3,13;-1,96;1,03;16,41;1,07;7,88;0,07;0,93;0,06;;;;1,94;0,32;0,07;
GETT4;2,40;;7,55;1,24;0,08;41,43;18,41;17,71;7,26;;0,99;0,17;1,34;3,13;-1,96;1,03;16,41;1,07;7,88;0,07;0,93;0,06;;;;1,94;0,32;0,07;
GPIV33;4,42;;-2,31;0,23;0,12;100,00;346,80;157,05;-1,04;0,25;1,29;-0,28;;0,89;-0,15;3,34;-9,85;-5,19;-13,20;0,53;0,14;-0,03;;;308.564,00;19,47;-1,92;0,01;299.388.200,54
GSHP3;3,70;;-0,02;0,00;0,01;67,55;-189,89;-200,33;-0,02;-5,74;-5,72;;0,04;-0,05;-0,01;0,46;-21,44;-37,61;-109,90;-1,75;2,75;0,19;15,69;;2.342,83;-930,43;-199,51;0,00;7.136.445,30
HBRE3;2,19;53,22;7,54;0,12;0,05;39,39;64,13;5,43;0,64;4,41;3,77;0,74;0,41;-1,36;-0,05;0,72;1,66;0,61;7,06;0,37;0,46;0,11;47,10;;1.704.463,30;17,54;0,29;-0,49;225.983.868,39
HBTS3;0,00;;0,00;0,00;0,00;46,94;150,33;158,41;0,00;;2,17;0,26;0,00;0,00;0,00;0,75;12,79;5,03;7,39;0,39;0,61;0,03;-7,82;124,83;;71,98;9,21;0,00;
HBTS5;32,38;6,23;3,52;0,45;0,18;46,94;150,33;158,41;3,71;;2,17;0,26;5,57;-6,49;-0,19;0,75;12,79;5,03;7,39;0,39;0,61;0,03;-7,82;124,83;498,15;71,98;9,21;0,01;
HBTS6;0,00;;0,00;0,00;0,00;46,94;150,33;158,41;0,00;;2,17;0,26;0,00;0,00;0,00;0,75;12,79;5,03;7,39;0,39;0,61;0,03;-7,82;124,83;;71,98;9,21;0,00;
IDVL3;2,16;;-0,99;0,93;0,06;-18,91;-40,19;-154,60;-3,81;-3,84;;;1,53;0,48;-0,13;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;;2,31;-2,18;0,00;224.007.574,38
IDVL4;2,67;;-1,22;1,16;0,07;-18,91;-40,19;-154,60;-4,71;-3,84;;;1,89;0,59;-0,16;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;;2,31;-2,18;0,00;224.007.574,38
IGBR3;175,99;;0,56;-0,34;1,04;100,00;6.032,01;5.379,32;0,50;1,06;0,56;;30,26;-0,99;-2,15;0,33;-60,10;184,10;-146,75;-3,06;4,06;0,03;-7,98;;;-520,56;312,87;0,00;220.074.791,04
IGTA3;33,00;;7,56;1,31;0,70;70,78;84,99;58,60;5,22;6,22;1,01;0,25;4,43;3,72;-0,98;2,88;17,38;9,22;13,06;0,53;0,47;0,16;11,96;28,91;;25,11;4,36;0,08;5.444.903.277,00
IGTI11;25,20;2,01;14,22;2,08;1,05;74,31;83,57;46,51;7,91;6,69;1,49;0,39;6,61;6,12;-1,42;2,82;14,63;7,36;13,37;0,50;0,50;0,16;17,05;56,26;42.479.165,09;12,11;1,77;0,21;6.655.547.556,00
IGTI3;3,22;2,24;5,45;0,80;0,40;74,31;83,57;46,51;3,03;6,69;1,49;0,39;2,54;2,35;-0,55;2,82;14,63;7,36;13,37;0,50;0,50;0,16;17,05;56,26;128.778,65;4,04;0,59;0,08;6.655.547.556,00
IGTI4;11,07;1,96;18,74;2,74;1,38;74,31;83,57;46,51;10,43;6,69;1,49;0,39;8,72;8,07;-1,88;2,82;14,63;7,36;13,37;0,50;0,50;0,16;17,05;56,26;26.802,91;4,04;0,59;0,28;6.655.547.556,00
IRBR3;56,43;2,76;13,18;0,87;0,30;8,45;8,01;7,08;11,64;11,64;;;0,93;2,19;-0,48;1,56;6,59;2,27;;0,34;0,66;0,32;-9,28;;21.538.841,39;64,94;4,28;-0,26;4.618.394.056,98
ITSA3;13,81;9,58;9,12;1,72;1,35;25,32;221,97;203,02;8,34;8,59;0,23;0,05;18,51;21,00;-1,52;2,38;18,83;14,83;17,44;0,79;0,17;0,07;7,01;19,20;1.396.899,39;8,04;1,51;0,79;155.242.906.578,74
ITSA4;13,82;9,57;9,13;1,72;1,35;25,32;221,97;203,02;8,35;8,59;0,23;0,05;18,53;21,01;-1,52;2,38;18,83;14,83;17,44;0,79;0,17;0,07;7,01;19,20;254.844.496,61;8,04;1,51;0,79;155.242.906.578,74
ITUB3;45,50;7,03;10,91;2,39;0,16;35,55;12,88;11,83;10,02;9,74;;;1,29;-2,11;-0,16;0,14;21,93;1,45;;0,07;0,93;0,12;17,38;19,47;83.528.455,70;19,02;4,17;1,08;487.658.820.077,00
ITUB4;42,90;7,45;10,29;2,26;0,15;35,55;12,88;11,83;9,45;9,74;;;1,22;-1,99;-0,15;0,14;21,93;1,45;;0,07;0,93;0,12;17,38;19,47;856.154.608,39;19,02;4,17;1,02;487.658.820.077,00
LHER3;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LHER4;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LOGG3;26,38;26,36;5,76;0,62;0,34;96,86;254,38;155,03;3,51;6,80;3,28;0,58;8,93;-13,90;-0,38;0,82;10,75;5,86;9,60;0,54;0,45;0,04;11,94;23,51;10.813.469,74;42,59;4,58;0,78;2.317.724.482,52
LPSB3;1,49;14,91;5,34;0,92;0,55;77,19;24,96;20,18;4,32;2,87;-1,45;-0,31;1,08;5,66;-0,77;1,48;17,29;10,21;16,35;0,59;0,43;0,51;4,02;;154.320,35;1,61;0,28;0,05;219.856.400,19
MAPT3;2,50;;-22,09;-0,35;2,97;;;;-22,30;-24,56;0,00;;;-47,86;-2,97;0,00;-1,58;-13,45;1,57;-8,51;9,51;0,00;;;0,00;-7,16;-0,11;0,62;2.529.457,50
MAPT4;3,00;;-26,51;-0,42;3,57;;;;-26,76;-24,56;0,00;;;-57,43;-3,57;0,00;-1,58;-13,45;1,57;-8,51;9,51;0,00;;;0,00;-7,16;-0,11;0,75;2.529.457,50
MERC3;15,28;1,19;19,92;1,06;0,97;98,43;2,81;27,06;191,68;193,96;;;5,39;637,89;-0,97;;5,33;4,88;;0,92;0,08;0,18;15,19;29,15;;14,39;0,77;0,79;633.848.550,20
MERC4;15,72;3,37;20,49;1,09;1,00;98,43;2,81;27,06;197,20;193,96;;;5,54;656,26;-1,00;;5,33;4,88;;0,92;0,08;0,18;15,19;29,15;0,00;14,39;0,77;0,81;633.848.550,20
MOAR3;61,21;20,64;23,51;0,81;0,34;;;;-11,73;-4,93;6,80;-0,47;;0,77;-0,86;3,60;3,45;1,44;-9,19;0,42;0,58;0,00;;-20,45;0,00;75,49;2,60;-0,28;749.897.237,41
MODL11;8,46;;-27,27;1,66;0,27;50,83;-5,11;-5,48;-29,26;-29,26;;;1,50;-0,63;-0,30;0,20;-6,10;-0,97;;0,16;0,84;0,18;;;;5,09;-0,31;0,17;1.985.844.000,00
MODL3;3,08;;-29,78;1,82;0,29;50,83;-5,11;-5,48;-31,96;-29,26;;;1,63;-0,69;-0,32;0,20;-6,10;-0,97;;0,16;0,84;0,18;;;;1,70;-0,10;0,19;1.985.844.000,00
MODL4;2,72;;-26,30;1,60;0,26;50,83;-5,11;-5,48;-28,22;-29,26;;;1,44;-0,61;-0,29;0,20;-6,10;-0,97;;0,16;0,84;0,18;;;;1,70;-0,10;0,17;1.985.844.000,00
MULT3;28,97;2,89;12,15;2,30;1,12;79,07;65,29;40,23;7,49;9,79;2,27;0,70;4,89;42,81;-1,33;1,20;18,89;9,20;15,07;0,49;0,51;0,23;20,42;4,87;73.246.310,74;12,62;2,38;-1,88;14.917.668.788,07
NEXP3;2,37;;-0,20;-0,06;0,62;100,00;-2.978,20;-4.140,92;-0,28;-0,29;0,00;;8,47;-0,07;-0,83;0,03;-29,08;-301,76;23,19;-10,38;11,37;0,07;-63,49;;963,83;-39,85;-11,59;0,00;6.293.698,53
PDTC3;2,08;;21,05;1,15;0,26;-99,76;-399,06;-290,76;15,34;33,20;17,86;1,34;;0,62;-0,64;3,23;5,46;1,22;2,51;0,22;0,78;0,00;-71,99;-14,53;127.512,26;1,81;0,10;-0,46;165.296.822,08
PEAB3;39,00;3,71;15,67;0,76;0,54;42,81;36,58;38,07;16,31;15,67;-0,74;-0,03;5,97;3,70;-0,67;4,07;4,87;3,44;3,55;0,71;0,29;0,09;-8,30;-37,26;12.027,95;51,09;2,49;0,61;711.830.842,00
PEAB4;39,50;4,03;15,87;0,77;0,55;42,81;36,58;38,07;16,52;15,67;-0,74;-0,03;6,04;3,75;-0,68;4,07;4,87;3,44;3,55;0,71;0,29;0,09;-8,30;-37,26;18.400,16;51,09;2,49;0,61;711.830.842,00
PINE14;22,50;;10,87;3,35;0,17;20,91;15,46;10,22;7,18;3,75;;;1,11;8,72;-0,18;2,59;30,83;1,60;;0,05;0,95;0,16;31,37;;32.392,88;6,72;2,07;0,03;3.027.613.619,76
PINE3;11,74;8,34;5,67;1,75;0,09;20,91;15,46;10,22;3,75;3,75;;;0,58;4,55;-0,09;2,59;30,83;1,60;;0,05;0,95;0,16;31,37;;116.750,39;6,72;2,07;0,01;3.027.613.619,76
